word,count,file
Beytsayda!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kırametê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sayda\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
10:13,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sayda:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
suki,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıeşiyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pê.\f*,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cılık,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sayday,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çetın.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Kefernahum,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
asmên?,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
diyarê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
merdan!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Telebê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêkeno.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hawtay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
amay.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
veciyenê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
maran,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
thırbestıkan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dısmen'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerdê;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nustenı.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Piyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"asmêni,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çiy,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hekmetınan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
baqılan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"zobina,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kamo.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kes,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kamo,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zanê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"mandi,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çıman,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vênenê!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"wanıto,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"pêro'a,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qewet,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pêro'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
resenay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"meveciyo,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
perso,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dızdi,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vecenê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"verdanê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rayib\w*,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Levi\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
10:32,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Levi:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
aşirı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Samirye\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
10:33,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dana.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sono,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rısneno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dırbetanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
piseno.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nisneno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"veceno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Rınd,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
to.’ ”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kamcini,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ciraninı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerda?”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"do,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
o.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dewı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tiyay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
verdo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"“Marta,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Marta,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kenay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"qısawetı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rısqê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Gunanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kenım.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Meverdı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vecim.’ ”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Vacım,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"‘Haval,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nanan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêvano,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıverdı!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kilito.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ravezeri,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
deri.’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
havalina,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mevezo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"medero,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Bıfeteliyê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıcınerê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıwazero,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gêno.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıfeteliyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıcıno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"pi,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mar,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hak,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
thırbestıkı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xırabın'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xelatanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rından,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıwazero,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cı?”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rawa,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vet,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Seytano\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
11:15,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ita,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Balzevul”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
put,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkerê.\f*,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
roanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"xırabınano,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"iy'a,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
veceno.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bımuskıno.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zana.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Nia,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vıla,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkero?,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘İsa,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vecenan,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kami'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vecenê?,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hesabê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vecenan.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
resta,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çhek'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qori,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"şikiya,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çhekê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zırxê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"guvano,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
verba,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mıno;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
arê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Cıno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vecino,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
reti'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fetelino.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Kêyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"veciyan,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
arê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cınan'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
verêni,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xırabın.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
arday,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dina;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sıtê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
to!”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Neslo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nıkayın,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xırabıno.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
alameta,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yunusi\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
11:29,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Yunus:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Ninova,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mesela'wa,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
keno.\f*,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Hukumdara,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Veroci,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
urcena,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hukumdarı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hekmetanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sılemani.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ninovay,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
esto.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Roştia,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Kes,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêvesneno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"dıjdi,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qabı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Çıla,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
dardı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Çım,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cania.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
roşti'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pırr;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"nêvêneno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mebêro,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"dana,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ferisi|Ferisi\w*,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nênisti,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
adetê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêşüti,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Dest,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
şütena,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
tasıkı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fincanı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"şünê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xırabi'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pırro.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Sımayê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bêaqıli,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vırasto,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêvırasto?,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"feqiran,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pak.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
jüy\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
11:42,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Desini,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
jü:,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Mabeda,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
punı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vasanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hezkerdenı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
niyanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
meydan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hurmet'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
xosê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rê!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
beli,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"ravêro,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mezelê.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
heqeret,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
baranê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
barê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
baran,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêlewnenê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mezelanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"vırazenê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kenê!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kistê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mezelan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vırazenê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"kisenê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
50-51,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Habili\f,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
11:50-51,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ademi.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hesab,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vesnayenı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çina,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hesabê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Heya,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mesul,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Kilito,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
irfani,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kuyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
zerrı.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Verba,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
fınderê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
teyo.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nêbo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Mirazê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
munıtayiyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wedardayiyo,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kêberanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cadayiyan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"qeşikerdenı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vatenı.”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Havalê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıtersê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cenemı.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıtersê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Phanc,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
milçıki,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qurusan'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
nênê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rotenı?,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
muyê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Metersê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
milçıkan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
melekanê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Beno,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hukumdaran,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hakiman,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
cı?’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vacım?’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
variyetınê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bêaqıli,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mêraso,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıra,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerdan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
keri?”,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
pêgerê;,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"cıyê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Ca,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bıkeri?’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
‘Nia,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Ambaranê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"rıznenan,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gırsan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vırazenan.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Genım,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
çi-miyê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ambaranê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
newiyan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
darenan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
serran'a,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
beso.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"Borı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bısımı,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıfeteli,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bêaqıl!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
benay.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
mano?’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Qısawetı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
rao,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
wenım?’,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gênım,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"pıra?’,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Can,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kıncı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
hewlo.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
Qılancıkan,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kerê!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"ramınê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"çinenê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
merekê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ambarê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
omrê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kenê?,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
“Sêr,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sosıni,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gurinê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
restıkı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
resenê.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vilıkı,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
gero.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sımayê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kêmiyo!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vaso,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
sodıra,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
ercino,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
locını.,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
vas,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"xemelno,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"wenım,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"sımınım?’,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kınc,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
werd,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
bela,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
qıckekı!,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
"bıroserê,",1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
kesê,1,E:\Work\Importing\SteveWoodard\43LUKKIUDERS.SFM
